trial,condition,coherence,time,evidence,action,rt
1,1,0.1,1,1,0,2
1,1,0.1,2,2,1,2
2,1,0.9,1,1,0,2
2,1,0.9,2,2,1,2
3,1,0.9,1,1,0,2
3,1,0.9,2,2,1,2
4,1,0.9,1,1,0,2
4,1,0.9,2,2,1,2
5,1,0.9,1,1,0,2
5,1,0.9,2,2,1,2
6,1,0.9,1,-1,0,2
6,1,0.9,2,-0,1,2
7,1,0.1,1,1,0,2
7,1,0.1,2,2,1,2
8,1,0.1,1,1,1,1
9,1,0.9,1,1,1,1
10,1,0.9,1,1,1,1
11,1,0.9,1,1,1,1
12,1,0.1,1,1,1,1
13,1,0.9,1,1,1,1
14,1,0.1,1,1,1,1
15,1,0.9,1,1,1,1
16,1,0.1,1,1,1,1
17,1,0.1,1,1,1,1
18,1,0.9,1,1,1,1
19,1,0.1,1,1,1,1
20,1,0.1,1,1,1,1
21,1,0.9,1,1,1,1
22,1,0.9,1,1,0,2
22,1,0.9,2,2,1,2
23,1,0.1,1,1,1,1
24,1,0.9,1,1,1,1
25,1,0.1,1,1,1,1
26,1,0.1,1,1,0,2
26,1,0.1,2,2,1,2
27,1,0.1,1,1,0,2
27,1,0.1,2,2,1,2
28,1,0.9,1,1,1,1
29,1,0.1,1,-1,0,3
29,1,0.1,2,-2,0,3
29,1,0.1,3,-3,1,3
30,1,0.1,1,1,0,2
30,1,0.1,2,0,1,2
31,1,0.1,1,1,1,1
32,1,0.9,1,1,1,1
33,1,0.1,1,1,1,1
34,1,0.9,1,-1,0,3
34,1,0.9,2,-2,0,3
34,1,0.9,3,-1,1,3
35,1,0.9,1,1,1,1
36,1,0.9,1,1,0,2
36,1,0.9,2,2,1,2
37,1,0.1,1,1,1,1
38,1,0.9,1,1,0,2
38,1,0.9,2,2,1,2
39,1,0.1,1,1,1,1
40,1,0.1,1,1,1,1
41,1,0.9,1,1,1,1
42,1,0.1,1,1,1,1
43,1,0.9,1,1,1,1
44,1,0.1,1,1,1,1
45,1,0.1,1,1,0,2
45,1,0.1,2,2,1,2
46,1,0.1,1,1,1,1
47,1,0.1,1,1,1,1
48,1,0.1,1,1,0,2
48,1,0.1,2,2,1,2
49,1,0.1,1,1,0,2
49,1,0.1,2,2,1,2
50,1,0.9,1,1,0,3
50,1,0.9,2,2,0,3
